target_word,freq,LenChar,VowConRatio,label
مشخصه,11070,5.0,0.6,0
استادعلی,212,8.0,0.8,0
نظرخواهی,3348,8.0,1.25,0
ندیدهبود,1073,8.0,0.67,0
سمیرا,2627,5.0,1.0,0
چر,352,2.0,0.33,0
وقدردانی,172,8.0,0.67,0
ایی,9427,3.0,0.67,0
بیوشیمیایی,753,10.0,1.0,0
پریوش,1147,5.0,1.0,0
همسان‌گزینی,264,11.0,0.71,0
بیگز,203,4.0,0.67,0
وجبه,343,4.0,0.4,0
پرسرو,129,5.0,0.75,0
تضارب,1324,5.0,0.75,0
ترانک,192,5.0,0.75,0
سیدناصر,973,7.0,0.4,0
شطح,118,3.0,0.33,0
بهارستان,15873,8.0,0.67,0
رویاپردازی,779,10.0,1.2,0
مخفی‌کاری,1682,9.0,0.8,0
حورالعین,106,8.0,0.8,0
شدگان,38316,5.0,0.75,0
مرید,3210,4.0,0.67,0
بخشاینده,142,8.0,0.67,0
امین‌السلطان,266,12.0,0.75,0
درست‌کار,1129,8.0,0.5,0
فراصوت,925,6.0,0.75,0
تغذیه,109840,5.0,1.0,0
پاتولوژیست‌ها,150,13.0,0.67,0
جبر,5707,3.0,0.2,0
توافق‌شده,184,9.0,0.67,0
روان‌درمانگر,539,12.0,0.75,0
الاسرائیلیین,412,12.0,0.86,0
البحرینیین,390,10.0,0.86,0
خط‌مشی,1614,6.0,1.0,0
فسفاته,1058,6.0,0.75,0
امربه,1221,5.0,0.75,0
میکروسکوپی,1960,10.0,0.5,0
بلاتصدی,172,7.0,1.0,0
رزولوشن,12504,7.0,0.5,0
القو,4356,4.0,0.67,0
بدلیل,20742,5.0,0.5,0
همینو,120,5.0,1.0,0
خسرو,29579,4.0,0.67,0
متعال,33118,5.0,0.75,0
نویس‌ها,316,7.0,0.8,0
دیابلو,273,6.0,1.0,0
ضر,114,2.0,0.5,0
نیرهای,161,6.0,0.75,0
وتؤکد,376,5.0,0.67,0
کاووس,3123,5.0,0.67,0
مسلحو,470,5.0,0.75,0
فلما,465,4.0,0.67,0
سبیا,107,4.0,1.5,0
اقدامات,429768,7.0,0.6,0
ال‌سی‌های,187,9.0,1.0,0
دعوته,212,5.0,0.75,0
ملیونا,301,6.0,1.0,0
ازدواج,290845,6.0,0.43,0
مادون,454,5.0,0.67,0
ربا,18938,3.0,1.0,0
نژادپرستانه,3952,11.0,0.75,0
به‌کمک,246,6.0,0.8,0
آندوسکوپی,1027,9.0,0.57,0
مصریها,123,6.0,0.75,0
بنون,435,4.0,0.67,0
لاگارد,1810,6.0,0.5,0
زرین‌شهر,928,8.0,0.57,0
آیلتس,670,5.0,1.0,0
والناس,143,6.0,0.75,0
کاپلان,600,6.0,0.75,0
أمل,620,3.0,0.33,0
حلفائه,138,6.0,0.75,0
نقیصه,2070,5.0,0.5,0
کروم,11964,4.0,0.67,0
سیدجمال‌الدین,271,13.0,0.67,0
بدونن,191,5.0,0.75,0
سیاه‌نمایی‌ها,118,13.0,0.75,0
تریلر‌های,153,9.0,0.83,0
ارتکابی,2290,7.0,0.8,0
بوسیله‌ی,305,8.0,0.75,0
لوجه,232,4.0,0.4,0
گذاریها,1022,7.0,1.33,0
حیرت,6310,4.0,0.5,0
ایلوشین,110,7.0,0.75,0
میرود,2536,5.0,0.5,0
مختف,227,4.0,0.5,0
آفریقاییآمریکایی,227,16.0,0.7,0
وآیا,115,4.0,1.0,0
داورزنی,4491,7.0,0.8,0
شمسه,925,4.0,0.5,0
عضوهیات,840,7.0,1.0,0
خوشبین,5156,6.0,0.4,0
ترافورد,101,7.0,0.67,0
المجتمع,4549,7.0,0.33,0
شبیه‌سازی,11742,9.0,1.0,0
یتابع,324,5.0,0.75,0
برگشتی,13604,6.0,0.6,0
اسلام‌زاده,119,10.0,0.83,0
آلامدا,120,6.0,0.75,0
منک,605,3.0,0.33,0
حرر,220,3.0,0.67,0
العلوم,1322,6.0,0.6,0
مون,9519,3.0,0.5,0
دلخور,11876,5.0,0.5,0
زیر,616052,3.0,0.5,0
ارزیریالی,110,9.0,0.67,0
مخالفت,126481,6.0,0.8,0
گرسنه,6881,5.0,0.75,0
سرفراز,2584,6.0,0.33,0
گیوه,1369,4.0,1.5,0
نفی,12537,3.0,1.0,0
بارپایه,465,7.0,0.75,0
حضر,915,3.0,0.67,0
سوختگی,14117,6.0,0.75,0
می‌باید,4001,7.0,0.4,0
الوارد,444,6.0,0.75,0
در‌این‌زمینه,171,12.0,0.83,0
ناپایداری‌ها,324,12.0,1.2,0
هیس,2044,3.0,0.33,0
همپوشانی‌ها,127,11.0,0.83,0
ساخن,240,4.0,0.67,0
اپوکسی,474,6.0,0.8,0
پترن,250,4.0,0.5,0
عملگرایانه,368,10.0,0.71,0
هلولولو,169,7.0,0.8,0
بدرفتاری‌های,228,12.0,0.71,0
گردانیدن,109,8.0,0.67,0
متاسفانه,190180,8.0,1.0,0
وقت‌گذرانی,275,10.0,0.71,0
همه‌گیری,1557,8.0,0.67,0
للقضی,327,5.0,0.75,0
قربانیانی,360,9.0,0.67,0
بسته‌بندی‌شده,1308,13.0,0.55,0
تاتوره,112,6.0,1.0,0
انعام,1590,5.0,0.5,0
فیسبوک,16958,6.0,0.5,0
الاستقرار,1607,9.0,0.67,0
فتالات‌ها,107,9.0,1.0,0
طاها,1813,4.0,1.0,0
غیب,7605,3.0,0.33,0
آشامیدن,16983,7.0,0.8,0
بروشورهایی,247,10.0,1.2,0
نتورک,324,5.0,0.75,0
نوو,506,3.0,0.33,0
باردار,57550,6.0,0.5,0
آناتومیک,440,8.0,0.67,0
گا,984,2.0,1.0,0
آمادهشود,3987,8.0,0.5,0
موافقند,963,7.0,0.67,0
معتز,263,4.0,0.5,0
نمیتوانست,154,9.0,0.71,0
نخبه‌گرایی,272,10.0,0.71,0
مجددا,59784,5.0,0.5,0
چمپیونزلیگ,504,10.0,0.71,0
تنظیم‌شده,10639,9.0,0.67,0
مکث,3064,3.0,0.33,0
اقام,1516,4.0,0.67,0
سیبل,1563,4.0,0.33,0
چهارجانبه,2064,9.0,0.56,0
اسدلله,137,6.0,0.75,0
پادگان,12334,6.0,0.75,0
سروناز,349,6.0,0.75,0
والنتینیان,124,10.0,0.83,0
نسک,230,3.0,0.33,0
الفلبین,160,7.0,0.8,0
هندبال,7858,6.0,0.4,0
تکنولوژیک,5475,9.0,0.5,0
صابئین,137,6.0,0.75,0
حسینی‌صدر,114,9.0,0.67,0
کپسایسین,318,8.0,0.67,0
مکافح,3218,5.0,1.0,0
درپوش,1173,5.0,0.5,0
گوره,628,4.0,1.0,0
بالسیاس,144,7.0,0.75,0
تنبه,387,4.0,0.5,0
دعو,1618,3.0,1.0,0
شبتصاویر,277,8.0,1.0,0
دگر,2747,3.0,0.67,0
اقساط,56651,5.0,0.5,0
حقیقت‌گویی,153,10.0,0.86,0
فائو,23259,4.0,0.67,0
ستوبال,105,6.0,0.75,0
یر,1368,2.0,0.5,0
فراموشی‌ها,113,10.0,0.83,0
آبگرفتگی,5671,8.0,0.83,0
مبنع,121,4.0,0.5,0
قیمت‌هاسند,1845,10.0,0.57,0
گرکه,147,4.0,0.67,0
صداپیشگی,1311,8.0,1.0,0
بوز,309,3.0,0.5,0
مهرورزی,1998,7.0,0.75,0
إلیه,3214,4.0,1.5,0
لادیز,243,5.0,0.67,0
ردصلاحیت‌شدگان,121,14.0,0.88,0
بازنویسی,4212,8.0,0.67,0
وکاف,166,4.0,0.67,0
شیرازه,943,6.0,0.75,0
بخشنده,4523,6.0,0.6,0
ترافیک,124363,6.0,0.75,0
پرگو,254,4.0,0.67,0
میرمحمدی,1332,8.0,0.67,0
بصل,228,3.0,0.67,0
ندری,1301,4.0,1.0,0
ناداری,142,6.0,1.0,0
معدنچیان,1981,8.0,0.83,0
یمتلکها,109,7.0,0.8,0
الایسر,183,6.0,0.75,0
صیف,5575,3.0,0.33,0
براتون,1937,6.0,0.75,0
مضارع,350,5.0,0.75,0
چیت,13485,3.0,0.33,0
درازا,4305,5.0,1.0,0
ذلک,24896,3.0,0.67,0
امیز,700,4.0,0.67,0
شهاد,581,4.0,0.67,0
جات,2793,3.0,0.25,0
عشا,1922,3.0,1.0,0
دایل,334,4.0,0.67,0
عراقجی,1200,6.0,0.67,0
جنگاور,931,6.0,0.43,0
درونی‌تان,135,9.0,0.83,0
زابالتا,171,7.0,1.0,0
گانز,172,4.0,0.67,0
کنارآمدن,144,8.0,0.83,0
تشیع,13174,4.0,0.67,0
آقابیک,225,6.0,0.75,0
طعم,30875,3.0,0.33,0
بلوگا,135,5.0,0.75,0
نیواطلس,459,7.0,0.67,0
امنیت‌ملی,648,9.0,0.67,0
یمنیا,118,5.0,1.0,0
بنزودیازپین,114,11.0,0.75,0
وفصائل,148,6.0,0.75,0
کود,40894,3.0,0.5,0
جاسازی,2413,6.0,0.6,0
بندی‌های,6541,8.0,0.8,0
سیلسیان,128,7.0,0.75,0
مسیو,302,4.0,1.0,0
سوال‌برانگیز,435,12.0,0.86,0
بیازارد,159,7.0,0.75,0
کردهای,5985,6.0,0.75,0
بگی,930,3.0,1.0,0
خلافکار,2391,7.0,0.6,0
باروز,1118,5.0,0.67,0
کوینولا,132,7.0,0.8,0
هدفه,387,4.0,0.67,0
تعمد,2286,4.0,0.5,0
نگارانه,167,7.0,1.0,0
المجامیع,212,8.0,0.71,0
الحزب,2009,5.0,0.6,0
فیلمجمعه,123,8.0,0.67,0
کارشناسانه,5622,10.0,0.67,0
مستانه,1016,6.0,0.75,0
رباها,178,5.0,1.0,0
صاحبکاران,116,9.0,0.67,0
تموز,3087,4.0,0.67,0
گزافه,777,5.0,1.0,0
صفی‌آباد,1088,8.0,1.0,0
سوالبارد,340,8.0,0.67,0
سرویسهای,2259,8.0,1.25,0
کم‌شنوا,577,7.0,0.8,0
ملچ,107,3.0,0.25,0
کوجی,329,4.0,0.5,0
فرمت,7683,4.0,0.5,0
الوهم,188,5.0,0.75,0
خواب‌آور,2299,8.0,0.67,0
الحقیقی,1984,7.0,0.8,0
للأمم,1282,5.0,0.6,0
الکوری,1397,6.0,0.6,0
تونل‌زنی,110,8.0,0.67,0
دکترین‌های,161,10.0,0.71,0
محدویت‌های,530,10.0,0.71,0
سنبه,171,4.0,0.5,0
دوگانی,135,6.0,1.0,0
شکافنده,387,7.0,0.8,0
آیدان,119,5.0,1.0,0
شو,11954,2.0,0.5,0
بیسیم,2664,5.0,0.67,0
سلبریتی,1108,7.0,0.8,0
بسیا,112,4.0,1.5,0
ا‌ست,961,4.0,1.0,0
دار,100168,3.0,0.5,0
ارائه,686692,5.0,1.0,0
نیومکزیکو,3370,9.0,0.5,0
یازید#یاز,321,4.0,0.6,0
فرمت‌های,2204,8.0,0.67,0
هم‌سن,2704,5.0,0.6,0
نوساز,90477,5.0,0.5,0
هیلا,149,4.0,1.0,0
سیبیویه,269,7.0,1.25,0
یات,190,3.0,0.5,0
تشفی,146,4.0,0.67,0
کاسیو,287,5.0,1.0,0
نفسگیری,115,7.0,0.8,0
دروف,192,4.0,0.67,0
التعدیلات,266,9.0,0.71,0
اولی‌ها,6227,7.0,0.6,0
نشط,148,3.0,0.33,0
سریال‌هایی,1724,10.0,1.2,0
تکثرگرایی,302,9.0,0.71,0
دیاب,115,4.0,1.0,0
طعام,2091,4.0,0.67,0
کرکس,1463,4.0,0.5,0
عرض,73532,3.0,0.33,0
پیش‌نمایش,3737,9.0,1.0,0
چهارشنبه‌سوری,7027,13.0,0.67,0
چهارچوب,9583,7.0,0.43,0
شیرخوارگان,486,10.0,0.67,0
صون,112,3.0,0.5,0
مکعب,39052,4.0,0.75,0
زایدی,111,5.0,1.0,0
دایان,1164,5.0,1.0,0
بااجرای,190,7.0,0.8,0
یروی,287,4.0,1.0,0
الملائکه,170,8.0,0.67,0
باردیگر,3629,7.0,0.4,0
نام,885958,3.0,0.5,0
فلماذا,285,6.0,1.0,0
مصیب,1129,4.0,0.67,0
نایین,1677,5.0,0.5,0
ونیتی,104,5.0,1.0,0
نیابت,9445,5.0,0.75,0
نقره,47315,4.0,0.67,0
باشدکه,288,6.0,0.75,0
مصیاف,138,5.0,1.0,0
الحیوان,269,7.0,0.8,0
اسیدسیتریک,178,10.0,0.71,0
ورسا,186,4.0,0.67,0
نوده,896,4.0,0.5,0
بلقب,110,4.0,0.5,0
بزرگتری,5102,7.0,0.67,0
وجذب,184,4.0,0.33,0
دراین‌بین,382,9.0,1.5,0
ضامنین,499,6.0,0.75,0
برگزای,452,6.0,1.0,0
مولینا,305,6.0,1.0,0
والتحریض,147,8.0,0.67,0
عموزاد,142,6.0,0.75,0
آنگه,164,4.0,0.67,0
مزمزه,154,5.0,0.75,0
کوردل,956,5.0,0.5,0
مسلم,29759,4.0,0.5,0
شهادتم,109,6.0,0.8,0
اینجوریه,114,8.0,0.67,0
آگین,199,4.0,0.67,0
واهمیت,142,6.0,0.75,0
دوپینگی,1727,7.0,0.8,0
می‌ترسانید,105,10.0,0.71,0
مظلومیت,7591,7.0,0.5,0
غیرهنری,108,7.0,0.8,0
اطفا,7886,4.0,0.67,0
کفعمی,268,5.0,0.75,0
اوباش,5190,5.0,0.5,0
مسرت,979,4.0,0.5,0
رسانایی,820,7.0,0.8,0
بطوطه,373,5.0,0.75,0
هنرآنلاین,442,9.0,1.2,0
خودسرانه,7700,8.0,0.67,0
واولین,110,6.0,0.75,0
زیادتری,901,7.0,1.0,0
تمثیل,2443,5.0,0.5,0
الموسوی,1529,7.0,0.67,0
احداث,109201,5.0,0.5,0
اطهر,949,4.0,0.5,0
دومینیکا,500,8.0,1.0,0
زیاده‌خواهی,4305,11.0,0.71,0
پربار,4959,5.0,0.5,0
موکول,22400,5.0,0.5,0
رستوران,39576,7.0,0.6,0
للوطن,103,5.0,0.75,0
کاکا,1645,4.0,1.0,0
بذر,27411,3.0,0.33,0
اسیدپاشی‌های,418,12.0,1.0,0
شدهبود,197786,6.0,0.6,0
معی,250,3.0,1.0,0
کمیات,488,5.0,1.0,0
المقالات,127,8.0,0.67,0
مشیرالسلطنه,123,11.0,0.86,0
باشندو,130,6.0,1.0,0
موذن,1616,4.0,0.67,0
واشنگتن‌پست,11880,11.0,0.5,0
هایگلستان,321,9.0,0.67,0
ارس,9832,3.0,0.33,0
تکمن,429,4.0,0.5,0
ویدور,146,5.0,0.67,0
هشتک,582,4.0,0.5,0
فهمیدن,3132,6.0,0.6,0
معمول,56869,5.0,0.5,0
کمه,622,3.0,0.67,0
آسوده‌تری,193,9.0,0.71,0
اطفال,9790,5.0,0.5,0
همه‌ساله,10255,8.0,0.67,0
شهیدرجایی,841,9.0,0.83,0
پانته,221,5.0,0.67,0
سالار,20182,5.0,0.67,0
متاثر,19011,5.0,0.5,0
بریستول,1562,7.0,0.6,0
ام‌بی‌سی,148,8.0,0.8,0
طلاجات,928,6.0,0.5,0
آرمان‌گرایانه,403,13.0,0.88,0
خردا,110,4.0,0.67,0
احتمالات,5338,8.0,0.67,0
بیایی,1527,5.0,1.0,0
شفیق,1452,4.0,0.67,0
یخضع,267,4.0,1.0,0
ویل,7919,3.0,0.33,0
تماس‌گیرنده,202,11.0,0.71,0
نهب,140,3.0,0.33,0
شدهاند,2929,6.0,0.6,0
استیصال,1720,7.0,0.6,0
مبهوت,2075,5.0,0.5,0
تهک,183,3.0,0.67,0
پیرهادی,2096,7.0,0.75,0
باحکم,141,5.0,0.75,0
سنجیده,3950,6.0,0.5,0
عقیده‌اند,1944,9.0,0.83,0
إعمار,301,5.0,0.75,0
اصلن,142,4.0,0.5,0
امین‌آباد,790,9.0,0.8,0
نیوت,453,4.0,0.67,0
وجهه,9541,4.0,0.4,0
خشکشویی,604,7.0,0.67,0
تحصیل‌کرده,11551,10.0,0.71,0
یوصف,119,4.0,1.0,0
وادی,8238,4.0,1.0,0
به‌دلایلی,169,9.0,0.83,0
باافتخار,116,8.0,0.8,0
کارخانه‌دار,1283,11.0,0.5,0
رحمه,501,4.0,0.67,0
ماتریالیسم,421,10.0,0.83,0
یفرضه,107,5.0,0.75,0
سینوپ,126,5.0,0.67,0
ساداتی‌نژاد,279,11.0,0.71,0
ایبار,811,5.0,0.67,0
ومنذ,1024,4.0,0.5,0
سکنه,6075,4.0,1.0,0
مدل,223287,3.0,0.67,0
آب‌نشین,280,7.0,0.67,0
سالگادو,247,7.0,0.75,0
الشأن,1270,5.0,0.5,0
نول,334,3.0,0.5,0
آراکلیان,151,8.0,0.8,0
متقن,2337,4.0,0.5,0
دریافته,759,7.0,1.0,0
بیاورد,35615,6.0,0.6,0
الاغ,3474,4.0,0.67,0
راقم,265,4.0,0.67,0
عمروسرمایه‌گذاری,355,16.0,1.0,0
لولیک,33112,5.0,0.67,0
تاکیدات,7487,7.0,0.5,0
اوکی,756,4.0,1.0,0
ملتهب,4998,5.0,0.6,0
دلاورمردی‌های,192,13.0,1.33,0
فراگرفتن,474,8.0,0.71,0
خرامه,540,5.0,0.75,0
گلچین,5313,5.0,0.4,0
سوژه,25716,4.0,1.0,0
اسیا,1790,4.0,1.5,0
جنگل‌کاری,1901,9.0,0.5,0
پاییزان,142,7.0,0.75,0
علی‌الحساب,12433,10.0,0.83,0
فلاویو,184,6.0,1.0,0
پایپ,744,4.0,0.67,0
میدید,130,5.0,0.67,0
دباغ,3032,4.0,0.67,0
مارکیونه,206,8.0,0.8,0
لفظ,18359,3.0,0.33,0
رقیه,3676,4.0,1.5,0
حدادپور,152,7.0,0.67,0
یقرر,376,4.0,0.5,0
الدولی,20658,6.0,0.8,0
شادا,1103,4.0,1.0,0
عسکرزاده,395,8.0,0.8,0
کتاف,119,4.0,0.67,0
روفالو,176,6.0,0.75,0
بدرالدین,1410,8.0,0.83,0
المعنیین,237,8.0,0.71,0
رویایی‌ترین,193,11.0,1.2,0
بیرون‌زدگی,278,10.0,1.0,0
افاد,977,4.0,0.67,0
معجزه,16530,5.0,0.5,0
توئیت,5566,5.0,0.75,0
روایتگر,4038,7.0,0.67,0
صرافیها,247,7.0,1.0,0
سیؤدی,515,5.0,1.0,0
الشیشانی,417,8.0,1.25,0
آشیان,380,5.0,1.0,0
پامنار,602,6.0,0.75,0
پاکستانی‌ها,1190,11.0,0.71,0
چلوکبابی‌ها,180,11.0,0.75,0
سپنج,137,4.0,0.33,0
میلیتو,116,6.0,0.75,0
بیزانس,3187,6.0,0.5,0
بی‌انضباط,1660,9.0,0.67,0
ژوپه,248,4.0,1.0,0
وجرحی,962,5.0,0.6,0
عهدنامه,3089,7.0,0.5,0
امن‌تری,375,7.0,0.67,0
ال‌اس‌دی,183,8.0,1.0,0
تاکیدی,2049,6.0,1.0,0
عون,5947,3.0,0.33,0
شکات,4814,4.0,0.67,0
همگان,31506,5.0,0.75,0
وروی,293,4.0,1.0,0
تفرقه‌افکنانه,930,13.0,0.62,0
کنگاور,1898,6.0,0.6,0
غم,22399,2.0,0.5,0
آمبولانس,16123,8.0,0.5,0
مهیار,1965,5.0,1.0,0
صداست,579,5.0,0.75,0
کلیر,991,4.0,0.67,0
تی‌تی,194,5.0,1.0,0
ینص,342,3.0,0.33,0
وحصل,217,4.0,0.5,0
ویزر,117,4.0,0.67,0
سی‌آی‌ای,249,8.0,1.25,0
سرفس,1138,4.0,0.5,0
کوچک‌زاده,1342,9.0,0.67,0
بعثی‌های,196,8.0,0.8,0
قلی‌خانی,232,8.0,1.0,0
اکبرشاهی,142,8.0,0.67,0
رونا,150,4.0,0.67,0
اسپانسرهای,1060,10.0,0.71,0
رجا,30213,3.0,0.5,0
آلدو,339,4.0,0.67,0
فنلی,104,4.0,1.0,0
یوتیوب,10466,6.0,0.6,0
المرا,167,5.0,0.75,0
عبروا,124,5.0,0.75,0
هم‌جنس‌بازی,107,11.0,0.86,0
العانی,113,6.0,0.75,0
مخترعین,585,7.0,0.67,0
چپاول,1982,5.0,0.6,0
خاسر,121,4.0,0.33,0
سهول,161,4.0,0.67,0
آمارسازی,2418,8.0,1.0,0
ثروتمندانی,335,10.0,0.71,0
رکن,23168,3.0,0.67,0
کژ,493,2.0,0.5,0
نخعی,1831,4.0,0.67,0
ستودهاست,288,8.0,0.8,0
تاکتیک,25355,6.0,0.5,0
خیال,42239,4.0,1.0,0
سیده,4121,4.0,0.67,0
رمل,673,3.0,0.67,0
ذره‌بین,7360,7.0,0.6,0
فیلمبردار,4129,9.0,0.5,0
مای‌اس‌کیوال,169,12.0,1.17,0
والاه,122,5.0,0.67,0
هایدلبرگ,1409,8.0,0.43,0
شد‌ه‌اند,740,8.0,0.8,0
مباشرا,158,6.0,0.75,0
پورابراهیمی,10417,11.0,1.2,0
هجی,254,3.0,0.5,0
استثنایی,15813,8.0,0.57,0
گردونه,5391,6.0,0.75,0
نواندیشان,395,9.0,0.67,0
منصفه,2214,5.0,0.5,0
بخط,251,3.0,0.33,0
وصیتنامه,1366,8.0,0.5,0
قدیسه,107,5.0,0.75,0
فناوران,4030,7.0,0.8,0
مکزیکوسیتی,1233,10.0,0.71,0
مرعشی,15953,5.0,0.75,0
وینو,104,4.0,0.67,0
تینر,211,4.0,0.67,0
کراتینین,209,8.0,0.8,0
سولفور,1829,6.0,0.4,0
آتاتورک,2108,7.0,0.8,0
مدو,174,3.0,1.0,0
گداخته,527,6.0,0.75,0
بی‌امان,2492,7.0,1.33,0
تولید‌کنندگان,7359,13.0,0.6,0
آیریش,198,5.0,1.33,0
گویاست,392,6.0,0.75,0
نشنال‌نیوز,701,10.0,0.71,0
حزب‌اللهی,3117,9.0,0.38,0
اشارت,1051,5.0,0.75,0
پرسپولییس,153,9.0,0.71,0
معدوم‌سازی,410,10.0,0.67,0
اسلونی,439,6.0,0.75,0
آبلیموهای,692,9.0,0.83,0
دائوستا,119,7.0,0.8,0
انتحاری‌های,145,11.0,0.71,0
داشتهباشد,410964,9.0,0.67,0
باگاس,258,5.0,0.67,0
متمدن,2105,5.0,0.6,0
کرانه,16306,5.0,1.0,0
بازآفرینی,5031,9.0,0.83,0
کافه‌بازار,921,10.0,0.57,0
عباسپور,2958,7.0,0.6,0
مرعش,108,4.0,0.5,0
شب‌زنده‌داری,407,12.0,0.75,0
گوشته,350,5.0,1.0,0
شریفی‌مقدم,168,10.0,0.71,0
چپ‌دست,2462,6.0,0.25,0
عامریه,148,6.0,1.33,0
کمابیش,3044,6.0,0.75,0
ثباتی‌ها,156,8.0,1.0,0
اعتدال,46805,6.0,0.6,0
بلااشکال,206,8.0,0.8,0
ولادت,16269,5.0,0.75,0
الاوروبی,2764,8.0,1.0,0
تسلا,13391,4.0,0.67,0
کوهسرخ,315,6.0,0.75,0
گشاد,2984,4.0,0.67,0
کمودور,572,6.0,0.75,0
لتونی,4002,5.0,1.0,0
قصی,293,3.0,1.0,0
ساده‌لوحانه,897,11.0,1.0,0
فشنگ,2438,4.0,0.5,0
حر‌فه‌ای,141,8.0,0.8,0
نایب‌رییس,20046,9.0,0.67,0
جوآن,709,4.0,0.33,0
مستویات,417,7.0,0.8,0
وعی,194,3.0,1.0,0
برونداد,363,7.0,0.8,0
مجیز,116,4.0,0.4,0
غفر,154,3.0,0.67,0
الاحزاب,505,7.0,0.8,0
ثرو,249,3.0,1.0,0
دهنش,220,4.0,0.6,0
مربیگری,15414,7.0,0.8,0
نظراتم,352,6.0,0.8,0
بلدیه‌چی,114,8.0,0.8,0
اطلاع‌رسان,1131,10.0,1.14,0
غوغل,661,4.0,0.5,0
تراشیدند,191,8.0,0.8,0
کلستریدیوم,252,10.0,0.71,0
کسبه,16762,4.0,0.67,0
نوراپی‌نفرین,123,12.0,1.0,0
ابلق,249,4.0,0.5,0
چشم,235522,3.0,0.25,0
فرصت‌طلبانه,471,11.0,0.86,0
کالوینو,195,7.0,1.0,0
بیزاری,1289,6.0,1.0,0
دیوانسالاری,485,11.0,1.0,0
رانندگی,109917,7.0,0.8,0
فرضیه,12870,5.0,0.75,0
الثری,149,5.0,0.75,0
برگیرنده,2531,8.0,0.67,0
کلاگ,162,4.0,0.67,0
الاقتراح,216,8.0,1.0,0
ومشتریان,123,8.0,0.83,0
پرتفوی,9369,6.0,0.8,0
کمربندی‌ها,391,10.0,0.71,0
گلفروشی,150,7.0,0.8,0
نقرس,1817,4.0,0.5,0
قضی,3770,3.0,1.0,0
موگرینی,20282,7.0,0.75,0
سیبه,228,4.0,0.67,0
الحمدلله,2630,8.0,0.67,0
انتصارات,537,8.0,0.67,0
د‌قیقه,231,6.0,0.75,0
وجاهت,3231,5.0,0.5,0
لیان,1886,4.0,0.67,0
روسپیان,255,7.0,0.75,0
فریفت#فریب,1118,4.5,0.71,0
نخستین‌باری,140,11.0,0.71,0
فرماده,195,6.0,0.75,0
چقا,113,3.0,0.67,0
سالگی,83974,5.0,0.67,0
ولوازم,111,6.0,0.75,0
نویسان,5134,6.0,0.6,0
فرازمینی,1533,8.0,0.8,0
نشاهد,153,5.0,0.75,0
هیمه,178,4.0,0.67,0
کوبه,2280,4.0,1.0,0
برگزیدهمی‌شود,589,13.0,0.67,0
ماهانه,53251,6.0,1.0,0
متهم,181277,4.0,0.5,0
مکنده,669,5.0,0.75,0
آخ,1028,2.0,0.5,0
بوترابی,139,7.0,1.0,0
استهلال,1095,7.0,0.5,0
ویور,398,4.0,0.5,0
الاغتیالات,121,10.0,0.67,0
همکاری‌مان,106,10.0,1.2,0
کانوا,3915,5.0,1.5,0
مردم‌سالاری,13871,11.0,0.62,0
کلنز,3654,4.0,0.5,0
وعین,196,4.0,0.67,0
فتاوا,1215,5.0,1.0,0
راست‌دست,962,8.0,0.5,0
میگه,4383,4.0,0.5,0
بوهر,172,4.0,0.67,0
بحیره,119,5.0,0.75,0
رامه,150,4.0,1.0,0
وزارته,121,6.0,1.0,0
سوانک,177,5.0,0.75,0
دبل,733,3.0,0.67,0
همانندسازی,739,10.0,0.71,0
المنطقی,179,7.0,0.8,0
ممانعت,20739,6.0,0.8,0
گناه‌آلود,169,9.0,0.83,0
فرند,245,4.0,0.5,0
رومی‌ها,976,7.0,1.0,0
دگراندیش,313,8.0,0.83,0
چو,7062,2.0,0.5,0
پاشیدهاست,344,9.0,0.8,0
هنرنیوز,8759,7.0,0.8,0
اتمام,79865,5.0,0.5,0
زایش,2546,4.0,0.67,0
پاکدستی,1425,7.0,0.8,0
والاطفال,214,8.0,0.8,0
ولودروم,141,7.0,0.67,0
سیف,71289,3.0,0.33,0
زورگویی‌ها,277,10.0,1.0,0
ایاز,3089,4.0,0.67,0
حنظل,123,4.0,0.5,0
قوائد,235,5.0,0.75,0
اونسی,119,5.0,0.75,0
کتالم,150,5.0,0.75,0
تاثیرشان,290,8.0,0.75,0
صیغ,286,3.0,0.33,0
مسگرانی,113,7.0,0.8,0
گلوریا,846,6.0,1.33,0
عالمانه,3287,7.0,0.6,0
متقابل,37899,6.0,0.8,0
د‌لیل,1089,5.0,0.5,0
ساع,2409,3.0,0.5,0
مامورها,179,7.0,1.0,0
میدانیا,218,7.0,1.33,0
دیه,30891,3.0,1.0,0
واقفید,131,6.0,0.75,0
سنگواره,444,7.0,0.8,0
پاسخ‌دادن,194,9.0,0.67,0
آکنه,4735,4.0,1.0,0
شتی,677,3.0,1.0,0
بیومکانیک,457,9.0,1.0,0
امکان‌ناپذیر,440,12.0,0.75,0
دوسری,423,5.0,1.0,0
مبرا,2312,4.0,1.0,0
بازکنید,153,7.0,0.8,0
امپایر,735,6.0,0.75,0
سپردهمی‌شود,2801,11.0,0.56,0
این‌کارها,101,9.0,0.8,0
امجد,1885,4.0,0.33,0
أتباع,248,5.0,0.75,0
پاسخ‌گو,2794,7.0,0.6,0
بد‌افزار,116,8.0,0.8,0
سورن,3300,4.0,0.67,0
خاکپور,2465,6.0,0.5,0
استراتژیکش,122,10.0,0.71,0
حمایل,211,5.0,0.75,0
