target_word,freq,LenChar,VowConRatio,label
گمنان,156,5.0,0.4,1
پلیستوسن,221,8.0,0.5,1
مسافرپذیر,201,9.0,0.56,1
نیلفروش,106,7.0,0.5,1
مغبون,275,5.0,0.5,1
عظیم‌الشان,241,10.0,0.57,1
مؤتمره,182,6.0,0.6,1
الکترونکی,104,9.0,0.62,1
لگدمال,702,6.0,0.4,1
کورمن,113,5.0,0.5,1
مونولوگ,602,7.0,0.43,1
گیرندگانی,147,9.0,0.57,1
فلاحتی‌نژاد,418,11.0,0.56,1
یادگرفتم,112,8.0,0.57,1
دوندار,149,6.0,0.4,1
بندرماهشهر,241,10.0,0.5,1
الأیسر,240,6.0,0.4,1
ریخت‌شناسی,481,10.0,0.5,1
هویت‌بخش,629,8.0,0.43,1
یلواستون,107,8.0,0.57,1
مشاجر,106,5.0,0.5,1
رنج‌روور,307,8.0,0.4,1
کمتره,152,5.0,0.6,1
حیف‌ومیل,113,8.0,0.5,1
هیونگ,591,5.0,0.4,1
جدگال,178,5.0,0.33,1
جلوتریم,112,7.0,0.57,1
زیستمندان,145,9.0,0.57,1
النهوض,140,6.0,0.6,1
اجتناب‌پذیر,109,11.0,0.5,1
سرخ‌آبی‌ها,101,10.0,0.57,1
مشکل‌پسند,154,9.0,0.5,1
والطلب,121,6.0,0.6,1
الصدار,106,6.0,0.4,1
خواهندافتاد,370,11.0,0.62,1
جانورانی,682,8.0,0.57,1
ماندولین,116,8.0,0.5,1
مارتینیک,271,8.0,0.6,1
شاخ‌دار,175,7.0,0.6,1
اسپرت‌تر,349,8.0,0.5,1
مجذور,381,5.0,0.33,1
سنباد,108,5.0,0.5,1
بهد‌اشت,199,7.0,0.5,1
فروبرد,156,6.0,0.6,1
ویلان,136,5.0,0.5,1
وشهید,202,5.0,0.5,1
سانتوز,221,6.0,0.4,1
مشارکت‌جو,341,9.0,0.62,1
توانمد,102,6.0,0.6,1
باشندگان,308,8.0,0.5,1
اینترتی,123,7.0,0.6,1
گنجی‌زاده,131,9.0,0.57,1
محمدوف,108,6.0,0.6,1
جدران,143,5.0,0.33,1
سخت‌جان,221,7.0,0.43,1
درمدرسه,163,7.0,0.43,1
فیلتر‌های,481,9.0,0.6,1
وبستر,626,5.0,0.6,1
وتصمیم,230,6.0,0.6,1
حرمت‌شکن,505,8.0,0.57,1
چهار‌شنبه,296,9.0,0.62,1
لارسن,570,5.0,0.5,1
باصدور,102,6.0,0.5,1
اسکندرفر,175,8.0,0.22,1
ماندلشتام,101,9.0,0.5,1
آماتورها,209,8.0,0.43,1
بابکان,847,6.0,0.5,1
روس‌تبار,128,8.0,0.6,1
الحار,264,5.0,0.5,1
وتجاوز,167,6.0,0.43,1
اقشارمختلف,135,10.0,0.57,1
اوجیه,144,5.0,0.6,1
آمیختهاست,764,9.0,0.57,1
کامرسانت,535,8.0,0.33,1
گفت‌های,111,7.0,0.5,1
د‌فتر,154,5.0,0.6,1
المظاهرات,217,9.0,0.22,1
خاطرخواه,162,8.0,0.5,1
ووستر,255,5.0,0.4,1
فمنیست,288,6.0,0.6,1
فیبرهایی,105,8.0,0.6,1
زجرآور,416,6.0,0.38,1
پرولاکتین,347,9.0,0.57,1
فابریزیو,108,8.0,0.6,1
ترحیب,212,5.0,0.5,1
نهاجا,867,5.0,0.6,1
للعملی,200,6.0,0.6,1
بازخواهند,791,9.0,0.38,1
پروانه‌دار,222,10.0,0.57,1
بازداشتم,119,8.0,0.5,1
بالسلط,114,6.0,0.6,1
تریست,101,5.0,0.5,1
ترک‌خورده,806,9.0,0.62,1
مجانین,127,6.0,0.5,1
بالنظام,190,7.0,0.6,1
اعجاب‌آور,484,9.0,0.5,1
آلفردو,791,6.0,0.6,1
الاستمرار,643,9.0,0.57,1
سیاه‌چال,218,8.0,0.6,1
ریختهبودند,409,10.0,0.57,1
روزه‌خوار,141,9.0,0.38,1
وارداتچی,154,8.0,0.6,1
گلگون,800,5.0,0.5,1
غیرقابل‌قبول,190,12.0,0.5,1
المؤمنون,314,8.0,0.5,1
اعتقاددارند,165,11.0,0.56,1
میگفت,695,5.0,0.5,1
به‌هر,562,5.0,0.4,1
الجیوش,285,6.0,0.57,1
اودانل,108,6.0,0.6,1
ریدرز,169,5.0,0.5,1
وبسیج,220,5.0,0.33,1
مصرفکننده,286,9.0,0.62,1
خواهیمخواند,161,11.0,0.62,1
اطلقت,297,5.0,0.6,1
ومتظاهرین,117,9.0,0.57,1
روستف,246,5.0,0.5,1
بالقانون,137,8.0,0.6,1
نورولوژیست,266,10.0,0.44,1
قنبرزهی,180,7.0,0.6,1
پاگرد,302,5.0,0.5,1
مخزون,137,5.0,0.5,1
سدمعبر,578,6.0,0.33,1
اکولوژیست,151,9.0,0.5,1
سوالاتم,162,7.0,0.6,1
یفعلون,107,6.0,0.33,1
واندررز,323,7.0,0.6,1
قنددار,119,6.0,0.4,1
پرسیدهمی‌شد,182,11.0,0.62,1
دورپرواز,105,8.0,0.5,1
بإرسال,223,6.0,0.6,1
هم‌کفو,300,6.0,0.6,1
ویکشف,116,5.0,0.5,1
مردخای,435,6.0,0.5,1
تصریف,183,5.0,0.5,1
العطی,241,5.0,0.4,1
پسامدرن,407,7.0,0.5,1
شمشیرزن,285,7.0,0.6,1
للحدیث,167,6.0,0.6,1
اکتفاء,208,6.0,0.6,1
اتماک,355,5.0,0.5,1
فینبرگ,121,6.0,0.4,1
بانک‌داری,729,9.0,0.6,1
دکترمحمدعلی,121,11.0,0.33,1
مقدمه‌چینی,660,10.0,0.56,1
قصران,583,5.0,0.5,1
الموز,120,5.0,0.5,1
نیمبلوک,286,7.0,0.6,1
هم‌سنگر,130,7.0,0.57,1
عدم‌حضور,133,8.0,0.38,1
پرسیکا,218,6.0,0.6,1
برمی‌داشتند,276,11.0,0.5,1
پوزخند,617,6.0,0.4,1
گردوغبارها,149,10.0,0.5,1
بوکمال,151,6.0,0.6,1
نفتخیزجنوب,128,10.0,0.5,1
البقیع,171,6.0,0.6,1
سفیدشهر,152,7.0,0.5,1
مشکین‌دشت,255,9.0,0.57,1
اسکول,232,5.0,0.5,1
باغشاه,273,6.0,0.5,1
منکوب,532,5.0,0.5,1
مولنبرگ,145,7.0,0.43,1
بعدازاینکه,152,10.0,0.57,1
وتغییر,385,6.0,0.6,1
داشتهشدهاست,454,11.0,0.44,1
دورین,217,5.0,0.25,1
النصیح,177,6.0,0.6,1
اذرماه,102,6.0,0.6,1
شیرموز,200,6.0,0.5,1
نخواهمرفت,219,9.0,0.57,1
گندزدا,135,6.0,0.6,1
حدادی‌فر,649,8.0,0.6,1
هادوی,509,5.0,0.5,1
جولات,192,5.0,0.6,1
حکمفرمایی,230,9.0,0.5,1
اولویتم,269,7.0,0.5,1
زرشناس,293,6.0,0.4,1
بلبنان,157,6.0,0.6,1
اسفنکتر,338,7.0,0.57,1
آبگریز,219,6.0,0.4,1
نایافته,116,7.0,0.6,1
باروسو,177,6.0,0.4,1
منبعد,129,5.0,0.6,1
فلاندر,499,6.0,0.6,1
بود‌یم,269,6.0,0.5,1
وسرمایه,741,7.0,0.5,1
مالخر,484,5.0,0.2,1
قیروان,246,6.0,0.6,1
شهدخوار,136,7.0,0.5,1
واکسن‌سازی,239,10.0,0.43,1
الإیمان,364,7.0,0.6,1
والتجار,388,7.0,0.25,1
کونراد,115,6.0,0.5,1
این‌دست,251,7.0,0.5,1
ارکستر‌ها,137,9.0,0.5,1
جمادی,383,5.0,0.6,1
آبرسان,342,6.0,0.33,1
والمؤسسات,346,9.0,0.57,1
نشان‌دار,491,8.0,0.6,1
یعلنون,127,6.0,0.6,1
پرتاب‌گران,174,10.0,0.57,1
قرارد,464,5.0,0.5,1
السعاد,253,6.0,0.6,1
عالمگیر,249,7.0,0.6,1
اعراض,706,5.0,0.5,1
تومار,438,5.0,0.5,1
برباد,788,5.0,0.5,1
شمردهمی‌شد,544,10.0,0.5,1
ازمحل,679,5.0,0.6,1
دژپسند,285,6.0,0.4,1
ایمن‌آبادی,623,10.0,0.57,1
توانسته‌است,457,11.0,0.56,1
اندیشه‌ورزان,104,12.0,0.62,1
خودباور,158,7.0,0.5,1
پرسیدهاست,681,9.0,0.5,1
شوهرخواهرم,110,10.0,0.5,1
شانزه‌لیزه,149,10.0,0.5,1
ناخون,258,5.0,0.5,1
مجهولون,145,7.0,0.43,1
شرمسار,730,6.0,0.33,1
الغموض,189,6.0,0.6,1
باصداقت,129,7.0,0.4,1
انشگاه,187,6.0,0.4,1
ترساندند,149,8.0,0.43,1
هرادتس,249,6.0,0.6,1
والشخصیات,206,9.0,0.43,1
بودائی,231,6.0,0.5,1
والبحر,214,6.0,0.4,1
دربودجه,173,7.0,0.43,1
رسمی‌تر,385,7.0,0.5,1
چهارسیما,101,8.0,0.5,1
للمصارع,133,7.0,0.6,1
ترابوزان,388,8.0,0.43,1
کنترل‌گر,272,8.0,0.5,1
هاوربرد,106,7.0,0.5,1
داویدز,132,6.0,0.6,1
ونحوه,219,5.0,0.5,1
حواستون,101,7.0,0.5,1
داده‌شد,292,7.0,0.6,1
والتربی,101,7.0,0.6,1
کشیدهنشوند,125,10.0,0.44,1
پارانشیم,103,8.0,0.6,1
اپلیکیشین,174,9.0,0.57,1
بهکار,345,5.0,0.5,1
المبارا,669,7.0,0.6,1
المرفق,689,6.0,0.5,1
بگذشت,113,5.0,0.4,1
هولدر,243,5.0,0.5,1
آیندی,110,5.0,0.6,1
المشارکین,785,9.0,0.57,1
شاهین‌طبع,115,9.0,0.5,1
هایلند,371,6.0,0.4,1
درشت‌اندام,159,10.0,0.44,1
الشاهین,246,7.0,0.6,1
الخصوصی,139,7.0,0.5,1
گیلعاد,166,6.0,0.5,1
مونوکلونال,127,10.0,0.44,1
ومسجد,125,5.0,0.43,1
مرده‌شور,173,8.0,0.5,1
فایفر,249,5.0,0.5,1
فورترن,102,6.0,0.33,1
سرزدن,255,5.0,0.6,1
جوجیتسو,278,7.0,0.44,1
درموضوع,227,7.0,0.6,1
کالچو,336,5.0,0.5,1
همینجور,142,7.0,0.43,1
استعمران,128,8.0,0.43,1
خواهدامد,144,8.0,0.5,1
زندگیشون,104,8.0,0.33,1
الذکاء,130,6.0,0.6,1
الرضوی,189,6.0,0.6,1
کیتلین,223,6.0,0.5,1
خرزهره,180,6.0,0.6,1
ورضایت,102,6.0,0.6,1
للتأکید,109,7.0,0.6,1
پورتیج,104,6.0,0.33,1
دست‌آوردها,184,10.0,0.56,1
فورتو,180,5.0,0.5,1
پارمنیدس,131,8.0,0.6,1
ابیجان,153,6.0,0.5,1
میوکارد,270,7.0,0.6,1
لمپارد,622,6.0,0.6,1
ومدیر,456,5.0,0.5,1
بارنز,629,5.0,0.5,1
دیفنس,312,5.0,0.5,1
الکام‌استارز,105,12.0,0.62,1
پنگول,196,5.0,0.5,1
خلدرلاند,166,8.0,0.57,1
کانمن,108,5.0,0.5,1
والفساد,183,7.0,0.4,1
پانادیچ,486,7.0,0.6,1
تشجیع,408,5.0,0.33,1
قلاجه,214,5.0,0.6,1
سایکس,544,5.0,0.5,1
گوشتخوار,652,8.0,0.5,1
حسن‌خان,208,7.0,0.6,1
حکم‌فرما,852,8.0,0.57,1
وتصنیع,122,6.0,0.6,1
الزمات,218,6.0,0.6,1
تخت‌خواب,230,8.0,0.29,1
دوربرگردان,670,10.0,0.57,1
زیدوند,447,6.0,0.5,1
الزائر,115,6.0,0.4,1
الهبوط,200,6.0,0.6,1
مقرنس‌کاری,213,10.0,0.5,1
خواستارشد,222,9.0,0.57,1
به‌عمل‌آمده,565,11.0,0.45,1
دربرداشت,535,8.0,0.57,1
لدراس,253,5.0,0.5,1
روگذر,805,5.0,0.5,1
چرخیدهاست,291,9.0,0.38,1
چت‌های,715,6.0,0.33,1
لمبارد,101,6.0,0.4,1
جوهرافشان,179,9.0,0.62,1
باکسب,107,5.0,0.5,1
وجهانی,143,6.0,0.5,1
ماموریتم,134,8.0,0.6,1
الغرف,327,5.0,0.6,1
والفلسطینی,122,10.0,0.5,1
نیمه‌راه,105,8.0,0.6,1
بقطاع,101,5.0,0.5,1
لانتصار,197,7.0,0.6,1
یوسف‌پور,232,8.0,0.5,1
أسطول,155,5.0,0.5,1
فرسودهبود,181,9.0,0.38,1
بالأخص,217,6.0,0.6,1
نمیدونستم,114,9.0,0.43,1
فال‌گیر,134,7.0,0.4,1
استیونز,636,7.0,0.6,1
فرستادهشدند,735,11.0,0.62,1
درون‌نگر,256,8.0,0.57,1
دلباختگان,164,9.0,0.57,1
بجائز,198,5.0,0.33,1
الهیاری,647,7.0,0.6,1
مسلحون,446,6.0,0.6,1
هستون,156,5.0,0.5,1
صدچندان,293,7.0,0.43,1
همین‌هاست,121,9.0,0.43,1
شوتزنی,311,6.0,0.6,1
اعتقلت,514,6.0,0.5,1
الحجه,158,5.0,0.5,1
کشاندهشود,209,9.0,0.43,1
الأسف,140,5.0,0.4,1
گذراندهبود,631,10.0,0.62,1
امیرچخماق,212,9.0,0.57,1
بیست‌ونهمین,192,11.0,0.56,1
درهمین‌حال,237,10.0,0.57,1
بزرگترش,894,7.0,0.57,1
درگذر,272,5.0,0.4,1
دوستداشتنی,104,10.0,0.57,1
ویلنوو,136,6.0,0.2,1
واجرای,489,6.0,0.33,1
فراخواندهمی‌شوند,203,16.0,0.6,1
الهائل,389,6.0,0.6,1
میکلوش,142,6.0,0.4,1
کورلئونه,259,8.0,0.25,1
وخرید,224,5.0,0.5,1
کدوسبز,158,6.0,0.5,1
آجودانیه,319,8.0,0.57,1
لسلاح,242,5.0,0.5,1
خرماست,119,6.0,0.4,1
میدلتون,655,7.0,0.5,1
اشتقاق,542,6.0,0.6,1
ایندول,121,6.0,0.5,1
کارشناسی‌ها,366,11.0,0.57,1
جیتکس,620,5.0,0.33,1
بهترن,106,5.0,0.6,1
واعتقل,118,6.0,0.6,1
انتخاب‌کننده,321,12.0,0.6,1
به‌کاربردن,182,10.0,0.44,1
لئونوف,164,6.0,0.6,1
علامتگذاری,274,10.0,0.57,1
ساختهنمی‌شد,211,11.0,0.44,1
الفرید,188,6.0,0.6,1
گوانگ‌دونگ,205,10.0,0.62,1
پنج‌ماه,201,7.0,0.43,1
وتکنولوجیا,256,10.0,0.5,1
تیگران,797,6.0,0.5,1
وحسین,148,5.0,0.5,1
المسیمیر,133,8.0,0.5,1
پادکست‌ها,216,9.0,0.5,1
تجیهزات,257,7.0,0.5,1
جهنگوی,144,6.0,0.5,1
عسقلان,382,6.0,0.6,1
اسنپدارگون,488,10.0,0.57,1
بیضاء,380,5.0,0.5,1
تروپوسفر,120,8.0,0.62,1
الباسل,139,6.0,0.6,1
مشترکه,184,6.0,0.6,1
خواهمرفت,726,8.0,0.43,1
جباروند,132,7.0,0.57,1
دخترعمو,108,7.0,0.57,1
الغاصب,384,6.0,0.4,1
متمولین,164,7.0,0.6,1
تخریب‌گر,502,8.0,0.43,1
جهتگیری,433,7.0,0.43,1
تایچونگ,156,7.0,0.33,1
ازشروع,145,6.0,0.6,1
تعلیل,177,5.0,0.5,1
الرکاب,321,6.0,0.6,1
هفت‌ساله,509,8.0,0.43,1
حزب‌بازی,187,8.0,0.29,1
پورتراب,595,7.0,0.6,1
غیر‌دولتی,596,9.0,0.57,1
انسانند,120,7.0,0.5,1
الشجاع,237,6.0,0.43,1
فونت‌ها,421,7.0,0.6,1
همرمان,131,6.0,0.6,1
چمستان,426,6.0,0.33,1
بند‌ه,305,5.0,0.5,1
قانون‌گریزی,783,11.0,0.62,1
دراسلام,131,7.0,0.6,1
جنوبی‌کپی,101,9.0,0.44,1
غیرشهری,146,7.0,0.6,1
کارپت,430,5.0,0.5,1
أجواء,540,5.0,0.6,1
دوماژلیتسه,107,10.0,0.44,1
ومشکل,132,5.0,0.4,1
مهسان,160,5.0,0.5,1
ازهیچ,153,5.0,0.4,1
قراقروم,185,7.0,0.5,1
المراجع,183,7.0,0.5,1
سالارزهی,485,8.0,0.6,1
تطبیق‌پذیر,250,10.0,0.5,1
رانگون,186,6.0,0.5,1
برنگردم,148,7.0,0.43,1
کشیده‌شدن,150,9.0,0.57,1
پینه‌دوز,160,8.0,0.6,1
فروختهشوند,300,10.0,0.56,1
بتسلیم,281,6.0,0.6,1
رقابتی‌ترین,301,11.0,0.5,1
العناوین,136,8.0,0.57,1
وکوثر,128,5.0,0.4,1
اسقرار,165,6.0,0.6,1
استغرقت,104,7.0,0.43,1
کویتی‌پور,248,9.0,0.5,1
کوه‌نوردی,429,9.0,0.57,1
دین‌دار,897,7.0,0.33,1
زائرسرا,565,7.0,0.5,1
دستگا‌های,132,9.0,0.29,1
هوهانس,346,6.0,0.4,1
فسنجان,448,6.0,0.29,1
هیدروکربور,327,10.0,0.44,1
اسپیلت,353,6.0,0.6,1
السوفییتی,116,9.0,0.57,1
هومبان,154,6.0,0.5,1
الصریح,135,6.0,0.6,1
القمر,896,5.0,0.6,1
تله‌کام,568,7.0,0.6,1
آزادکیش,120,7.0,0.5,1
وینترکورن,297,9.0,0.43,1
نعش‌کش,109,6.0,0.6,1
پررقابت,200,7.0,0.5,1
محاضر,203,5.0,0.5,1
دلخورند,120,7.0,0.43,1
تورنومنت,440,8.0,0.5,1
گل‌آرا,477,6.0,0.6,1
فن‌خال,184,6.0,0.6,1
المتکلمین,196,9.0,0.62,1
أستطیع,105,6.0,0.4,1
بالمقاوم,158,8.0,0.5,1
فورزا,115,5.0,0.4,1
خانپور,202,6.0,0.5,1
بالتزاماتها,120,11.0,0.57,1
بورخس,398,5.0,0.5,1
کوچاند,159,6.0,0.6,1
سرگرفت,291,6.0,0.6,1
ستشهد,253,5.0,0.4,1
قرضالحسنه,371,9.0,0.62,1
مفترض,122,5.0,0.6,1
اون‌جا,135,6.0,0.5,1
افزودهخواهندشد,114,14.0,0.55,1
اولیسس,123,6.0,0.4,1
شگفتا,322,5.0,0.5,1
خوش‌اندام,467,9.0,0.5,1
فکرمی,368,5.0,0.4,1
استتصاویر,148,9.0,0.57,1
شیرخشت,123,6.0,0.4,1
بتلفیلد,609,7.0,0.5,1
مهکام,270,5.0,0.5,1
یحاولون,496,7.0,0.6,1
هم‌طراز,436,7.0,0.5,1
باج‌گیر,469,7.0,0.43,1
آنجور,122,5.0,0.33,1
انهاست,144,6.0,0.4,1
تولیدکنندکان,150,12.0,0.62,1
تغلیظ,866,5.0,0.5,1
ناشناخته‌اند,117,12.0,0.62,1
می‌تپید,176,7.0,0.5,1
مه‌دود,144,6.0,0.5,1
فوتوز,162,5.0,0.4,1
دستگا,197,5.0,0.4,1
برزنجیر,218,7.0,0.43,1
السوفیتی,295,8.0,0.57,1
اوریج,232,5.0,0.33,1
نگنجد,187,5.0,0.43,1
بی‌زحمت,322,7.0,0.5,1
بالنصر,225,6.0,0.6,1
هورنت,250,5.0,0.2,1
کالیفرنیاست,202,11.0,0.57,1
جالینوس,265,7.0,0.5,1
لإقام,353,5.0,0.5,1
سرکان,217,5.0,0.5,1
همه‌جور,203,7.0,0.57,1
بلیچینگ,326,7.0,0.5,1
غیرمنطبق,141,8.0,0.43,1
مستندنگاری,412,10.0,0.62,1
رنگینک,212,6.0,0.4,1
لاولیس,105,6.0,0.5,1
مد‌نظر,346,6.0,0.5,1
مهمان‌سرا,149,9.0,0.57,1
الاشراف,348,7.0,0.6,1
گلابدره‌ای,190,10.0,0.57,1
للصلیب,141,6.0,0.6,1
راینهارت,128,8.0,0.6,1
دمیرتاش,800,7.0,0.6,1
اسموتی‌ها,201,9.0,0.5,1
درعربستان,467,9.0,0.5,1
پرچین,521,5.0,0.4,1
سوپرانوی,117,8.0,0.5,1
برسمیت,359,6.0,0.6,1
مجتهدشبستری,154,11.0,0.45,1
للتحرک,151,6.0,0.5,1
ژلوفن,517,5.0,0.4,1
شادند,147,5.0,0.5,1
نامحلول,612,7.0,0.6,1
عزتمند,735,6.0,0.5,1
بولدر,445,5.0,0.5,1
اجتماعی‌اش,790,10.0,0.62,1
برندش,341,5.0,0.6,1
د‌رگیر,128,6.0,0.6,1
پروتوریکو,483,9.0,0.62,1
موتور‌سیکلت,355,11.0,0.5,1
ترنبول,408,6.0,0.6,1
تهرانپاکدشت,678,11.0,0.44,1
کشتهمی‌شد,172,9.0,0.43,1
یوهانسون,182,8.0,0.5,1
مهر‌ماه,378,7.0,0.5,1
بشردوستان,103,9.0,0.57,1
لاستقبال,296,8.0,0.5,1
چند‌بار,115,7.0,0.43,1
ببینمش,182,6.0,0.6,1
دخیلند,148,6.0,0.6,1
کوئست,271,5.0,0.5,1
المزارع,147,7.0,0.5,1
السائق,244,6.0,0.6,1
سرطان‌زاست,351,10.0,0.5,1
بخواید,118,6.0,0.6,1
کلرمون,142,6.0,0.6,1
بروگل,135,5.0,0.5,1
استیکمن,251,7.0,0.5,1
کشورهم,134,6.0,0.6,1
خانگیران,629,8.0,0.6,1
مخبردزفولی,322,10.0,0.56,1
جهانداری,178,8.0,0.57,1
فرمودهاند,207,9.0,0.5,1
باواسطه,172,7.0,0.6,1
ترشح‌کننده,162,10.0,0.62,1
جاسپر,379,5.0,0.33,1
درمشهد,232,6.0,0.6,1
تفاهمنامه‌ها,531,12.0,0.5,1
میرهاشم,271,7.0,0.6,1
العظم,280,5.0,0.6,1
تحلیگر,258,6.0,0.6,1
للبحری,139,6.0,0.6,1
می‌آزارد,434,8.0,0.43,1
درجمهوری,181,8.0,0.5,1
نوربرگرینگ,250,10.0,0.62,1
نوشدن,182,5.0,0.6,1
راچستر,181,6.0,0.6,1
شهرستانک,698,8.0,0.57,1
اسلام‌آبادغرب,103,13.0,0.6,1
آرژانتینی‌ها,482,12.0,0.62,1
خانوادها,141,8.0,0.6,1
البروتوکول,110,10.0,0.4,1
گوشخراش,210,7.0,0.6,1
اوبرین,170,6.0,0.6,1
الماد,767,5.0,0.5,1
کارلایل,374,7.0,0.4,1
سوء‌استفاده‌های,251,15.0,0.55,1
شرکت‌هاست,643,9.0,0.38,1
ده‌هزار,245,7.0,0.5,1
السالم,146,6.0,0.6,1
به‌عنف,155,6.0,0.4,1
سیمانتک,341,7.0,0.6,1
الصندوق,216,7.0,0.5,1
جهزیه,128,5.0,0.6,1
بی‌زبان,460,7.0,0.6,1
جثمان,279,5.0,0.33,1
کاربرگ‌های,103,10.0,0.5,1
الجوف,791,5.0,0.33,1
ازسازمان,206,8.0,0.5,1
غیرحکومتی,129,9.0,0.43,1
خواهدکوشید,159,10.0,0.5,1
آبکنار,177,6.0,0.6,1
پارمسان,302,7.0,0.6,1
اعتقاداتم,160,9.0,0.5,1
تامل‌برانگیز,375,12.0,0.62,1
درفروش,154,6.0,0.5,1
دولتند,128,6.0,0.4,1
فرهان,188,5.0,0.5,1
اشکلون,201,6.0,0.5,1
توبه‌نامه,178,9.0,0.57,1
نانومقیاس,207,9.0,0.5,1
المستجدات,208,9.0,0.62,1
نعلین,306,5.0,0.4,1
أقدمت,205,5.0,0.6,1
المقاصد,109,7.0,0.5,1
بالمقارن,137,8.0,0.5,1
همدستم,266,6.0,0.5,1
درنبرد,116,6.0,0.5,1
مدیرفروش,170,8.0,0.3,1
ختراک,352,5.0,0.5,1
به‌گفته‌ی,191,9.0,0.57,1
آزادبخت,160,7.0,0.5,1
چیرون,163,5.0,0.5,1
المقرب,244,6.0,0.5,1
پیچیدهشدهبود,242,12.0,0.44,1
میترال,578,6.0,0.5,1
هوینس,176,5.0,0.4,1
المقاطع,676,7.0,0.57,1
میشناسند,168,8.0,0.43,1
سانتاندر,620,8.0,0.5,1
المتورطین,252,9.0,0.56,1
بهرگان,242,6.0,0.4,1
تتمیز,194,5.0,0.5,1
تارگا,166,5.0,0.5,1
هایمر,115,5.0,0.5,1
نتوانستهباشیم,119,13.0,0.56,1
البورص,151,6.0,0.6,1
نفروختهاست,114,10.0,0.5,1
آنطرف,488,5.0,0.6,1
کره‌اند,106,7.0,0.6,1
علفزار,497,6.0,0.6,1
مواصفات,131,7.0,0.6,1
غیرخبری,137,7.0,0.6,1
یرموک,558,5.0,0.5,1
کامبت,577,5.0,0.5,1
آنتونف,511,6.0,0.5,1
آکریل,156,5.0,0.5,1
وجامع,199,5.0,0.5,1
المرکبات,151,8.0,0.38,1
رنجیده‌خاطر,327,11.0,0.45,1
متحجرانه,310,8.0,0.62,1
چرخانده,192,7.0,0.5,1
اکسپرت,113,6.0,0.5,1
مه‌یر,104,5.0,0.5,1
دانشجومعلم,101,10.0,0.4,1
مسرت‌بخش,452,8.0,0.5,1
پذیرفتهشوند,560,11.0,0.56,1
بهپاک,344,5.0,0.5,1
پارسر,105,5.0,0.5,1
زاده‌شد,110,7.0,0.6,1
گارینشا,138,7.0,0.5,1
اندیجان,108,7.0,0.43,1
ناصرآباد,161,8.0,0.5,1
آندراپرادش,128,10.0,0.38,1
اباعبدالله‌الحسین,217,17.0,0.64,1
الرمل,110,5.0,0.6,1
بشؤون,161,5.0,0.5,1
مائوئیسم,102,8.0,0.6,1
جوییه,164,5.0,0.5,1
برجعلی,102,6.0,0.43,1
تراکنش‌دار,125,10.0,0.44,1
للظروف,108,6.0,0.5,1
کلیفورد,294,7.0,0.6,1
ادکلن‌های,193,9.0,0.5,1
همچنن,277,5.0,0.5,1
المعدل,139,6.0,0.5,1
مایلز,677,5.0,0.5,1
میکردم,392,6.0,0.6,1
المقطع,304,6.0,0.43,1
آمریکاستیزی,481,11.0,0.62,1
رضاوند,468,6.0,0.6,1
گرداگرد,816,7.0,0.5,1
سفیدبالک‌ها,528,11.0,0.62,1
اعترضات,114,7.0,0.6,1
کاشناسان,142,8.0,0.6,1
شکستهبودند,115,10.0,0.44,1
قپچاق,106,5.0,0.4,1
هیدرید,158,6.0,0.33,1
چندهفته,163,7.0,0.43,1
المدمر,493,6.0,0.5,1
دووال,370,5.0,0.5,1
اشپرینگر,109,8.0,0.57,1
کانسومر,127,7.0,0.6,1
سرده‌ها,109,7.0,0.5,1
برژیر,131,5.0,0.5,1
چیتاگونگ,144,8.0,0.29,1
تعهدزا,114,6.0,0.6,1
سوپراسپرت,728,9.0,0.5,1
سیمکارت‌ها,109,10.0,0.57,1
مکتشف,377,5.0,0.4,1
ازماه,134,5.0,0.5,1
مستضفعین,139,8.0,0.57,1
ویسبادن,124,7.0,0.6,1
میتسو,210,5.0,0.5,1
پختونخوا,537,8.0,0.43,1
می‌بالید,234,8.0,0.6,1
کوربه,131,5.0,0.5,1
الأخطاء,154,7.0,0.5,1
شریعمتداری,137,10.0,0.44,1
بازگذاشتن,155,9.0,0.43,1
گنداب,288,5.0,0.5,1
ضرروت,222,5.0,0.4,1
راست‌گفتار,380,10.0,0.57,1
ایبرت,284,5.0,0.5,1
خواب‌آلوده,304,10.0,0.62,1
دارابونت,121,8.0,0.6,1
خانه‌هاست,110,9.0,0.5,1
کلینزمن,379,7.0,0.5,1
فراشبند,825,7.0,0.5,1
الأعرجی,248,7.0,0.57,1
اورژینال,140,8.0,0.5,1
الطاقم,132,6.0,0.6,1
آمادهشدیم,102,9.0,0.57,1
ایده‌پرداز,271,10.0,0.57,1
باوئر,479,5.0,0.5,1
پسرانم,171,6.0,0.6,1
فورتالزا,110,8.0,0.6,1
قنطار,751,5.0,0.5,1
الشاباک,223,7.0,0.6,1
یدرکون,180,6.0,0.43,1
گرفتهاند,753,8.0,0.5,1
واجدشرایط,373,9.0,0.57,1
کندهمی‌شود,293,10.0,0.44,1
سایلنت,686,6.0,0.6,1
الکفاح,166,6.0,0.6,1
توثیق,706,5.0,0.5,1
عبدالحسن,622,8.0,0.43,1
العسکر,222,6.0,0.5,1
لیردف,110,5.0,0.5,1
احتجاز,258,6.0,0.43,1
استامبول,403,8.0,0.57,1
درحمله,308,6.0,0.5,1
پیشنمایش,169,8.0,0.5,1
خودروامروز,225,10.0,0.62,1
